#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NS3_Orthoflavivirus_i=1_n=57 -            621 MH231127.1           -           4029     1e-22   72.3   0.1   1   1   5.6e-23     2e-22   71.4   0.1   110   475  1853  2234  1775  2257 0.76 -
RdRp_Hepacivirus_i=10_n=26   -            594 MH231127.1           -           4029   3.1e-22   70.8   0.0   1   1   1.5e-22   5.2e-22   70.1   0.0    44   400  3477  3837  3445  3849 0.80 -
NS2_Pestivirus_i=57_n=3      -            456 MH231127.1           -           4029   4.1e-21   67.3  19.8   1   2   6.6e-18   2.3e-17   55.0   0.7   235   388  1362  1521  1339  1534 0.87 -
NS2_Pestivirus_i=57_n=3      -            456 MH231127.1           -           4029   4.1e-21   67.3  19.8   2   2   6.1e-08   2.1e-07   22.1   0.1   420   456  1682  1718  1672  1718 0.91 -
RdRp_Pegivirus_i=19_n=21     -            569 MH231127.1           -           4029   2.4e-17   54.6   0.0   1   1   1.1e-17     4e-17   53.8   0.0    42   412  3476  3877  3462  3889 0.74 -
NS5A_Pestivirus_i=61_n=2     -            220 MH231127.1           -           4029   4.5e-11   34.9   0.0   1   1   2.6e-11   9.2e-11   33.9   0.0    23   216  2832  3023  2814  3026 0.85 -
NS3_Pestivirus_i=20_n=21     -            683 MH806438.1           -           4005         0 1371.1   0.4   1   1         0         0 1370.7   0.4     1   683  1695  2377  1695  2377 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 MH806438.1           -           4005         0 1318.4   0.8   1   1         0         0 1318.0   0.8     1   714  3286  3999  3286  4002 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 MH806438.1           -           4005  4.4e-248  816.0   0.0   1   1  1.9e-248  6.3e-248  815.5   0.0     1   498  2789  3285  2789  3285 1.00 -
NS2_Pestivirus_i=35_n=16     -            454 MH806438.1           -           4005  2.4e-219  720.6   7.3   1   2  4.4e-191  1.5e-190  625.8   4.6     4   401  1138  1535  1135  1547 0.98 -
NS2_Pestivirus_i=35_n=16     -            454 MH806438.1           -           4005  2.4e-219  720.6   7.3   2   2   4.3e-30   1.4e-29   95.1   0.0   400   454  1640  1694  1630  1694 0.95 -
NS4B_Pestivirus_i=23_n=21    -            347 MH806438.1           -           4005  2.4e-188  617.6   2.9   1   1    7e-189  2.4e-188  617.6   2.9     3   347  2444  2788  2442  2788 0.99 -
E2_Pestivirus_i=24_n=21      -            374 MH806438.1           -           4005  9.7e-171  560.4   3.1   1   1  6.4e-171  2.1e-170  559.2   3.1     3   373   695  1063   694  1064 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 MH806438.1           -           4005  2.1e-120  392.7   2.6   1   1  1.3e-120  4.2e-120  391.7   2.6     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 MH806438.1           -           4005   4.1e-96  312.8   0.2   1   1   2.4e-96   7.9e-96  311.9   0.2     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 MH806438.1           -           4005   5.2e-87  282.0   0.1   1   1   3.1e-87     1e-86  281.0   0.1     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 MH806438.1           -           4005   5.5e-48  153.5   6.9   1   1   3.8e-48   1.3e-47  152.3   6.9     4   100   173   269   167   270 0.93 -
NS3_Pegivirus_i=21_n=21      -            629 MH806438.1           -           4005   3.7e-38  123.3   2.6   1   1   1.8e-38   5.9e-38  122.6   2.6    99   482  1813  2216  1752  2222 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 MH806438.1           -           4005   9.9e-37  118.6   3.6   1   1   4.7e-37   1.6e-36  118.0   3.6    46   482  1752  2218  1739  2225 0.76 -
NS4A_Pestivirus_i=29_n=21    -             64 MH806438.1           -           4005   2.3e-34  109.6   0.0   1   1   1.6e-34   5.3e-34  108.4   0.0     1    64  2378  2441  2378  2441 0.98 -
p7_Pestivirus_i=38_n=16      -             70 MH806438.1           -           4005   1.4e-33  106.9   6.7   1   1   1.1e-33   3.8e-33  105.5   6.7     3    70  1067  1134  1065  1134 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 MH806438.1           -           4005   4.1e-33  106.6   0.0   1   1   2.5e-33   8.5e-33  105.5   0.0     1   474  2789  3267  2789  3282 0.79 -
Jiv90                        PF14901.12    90 MH806438.1           -           4005     2e-30   97.3   0.1   1   1   1.5e-30   4.9e-30   96.0   0.1    19    89  1533  1603  1520  1604 0.95 Cleavage inducing molecular chaperone
NS3_Orthoflavivirus_i=1_n=57 -            621 MH806438.1           -           4005   1.1e-22   72.3   0.1   1   1   6.1e-23   2.1e-22   71.4   0.1   110   475  1829  2210  1751  2242 0.77 -
RdRp_Hepacivirus_i=10_n=26   -            594 MH806438.1           -           4005   8.3e-22   69.4   0.0   1   1   4.2e-22   1.4e-21   68.7   0.0    79   400  3488  3813  3428  3825 0.78 -
NS2_Pestivirus_i=57_n=3      -            456 MH806438.1           -           4005   2.1e-20   65.0  18.5   1   2   7.9e-18   2.6e-17   54.8   1.1   234   389  1361  1522  1308  1535 0.85 -
NS2_Pestivirus_i=57_n=3      -            456 MH806438.1           -           4005   2.1e-20   65.0  18.5   2   2   7.6e-08   2.5e-07   21.9   0.1   420   456  1658  1694  1647  1694 0.91 -
RdRp_Pegivirus_i=19_n=21     -            569 MH806438.1           -           4005   5.9e-16   50.0   0.0   1   1   3.1e-16     1e-15   49.2   0.0    44   412  3454  3853  3439  3866 0.71 -
NS5A_Pestivirus_i=61_n=2     -            220 MH806438.1           -           4005   1.6e-10   33.1   0.0   1   1   1.1e-10   3.5e-10   32.0   0.0    24   216  2809  2999  2790  3002 0.85 -
NS3_Pestivirus_i=20_n=21     -            683 MF693403.1           -           3901         0 1199.5   0.0   1   1         0         0 1198.8   0.0     1   683  1594  2275  1594  2275 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 MF693403.1           -           3901  3.5e-272  897.0   2.1   1   2  6.6e-248  2.4e-247  814.9   2.3    10   520  3196  3707  3192  3718 0.89 -
RdRp_Pestivirus_i=18_n=21    -            717 MF693403.1           -           3901  3.5e-272  897.0   2.1   2   2   1.9e-25     7e-25   79.5   0.0   636   715  3817  3896  3807  3898 0.95 -
NS5A_Pestivirus_i=36_n=16    -            498 MF693403.1           -           3901    1e-238  785.1   0.0   1   1  4.2e-239  1.5e-238  784.5   0.0     1   493  2687  3177  2687  3180 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 MF693403.1           -           3901  2.1e-208  684.6   5.0   1   1  8.2e-209    3e-208  684.1   5.0     5   454  1145  1593  1141  1593 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 MF693403.1           -           3901  5.5e-176  576.9   0.6   1   1  2.3e-176  8.3e-176  576.3   0.6     2   347  2341  2686  2340  2686 0.99 -
E2_Pestivirus_i=24_n=21      -            374 MF693403.1           -           3901  1.2e-148  487.7   1.8   1   1  6.7e-149  2.5e-148  486.7   1.8    52   373   748  1069   718  1070 0.98 -
RNAse_Pestivirus_i=26_n=21   -            227 MF693403.1           -           3901  4.8e-119  388.3   2.0   1   1  1.3e-119  4.8e-119  388.3   2.0     1   227   271   497   271   497 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 MF693403.1           -           3901   1.1e-86  280.9   0.0   1   1   6.8e-87   2.5e-86  279.8   0.0     1   168     1   168     1   168 1.00 -
E1_Pestivirus_i=27_n=21      -            198 MF693403.1           -           3901   2.7e-68  222.0   0.0   1   1   1.5e-68   5.4e-68  221.0   0.0     1   182   498   678   498   682 0.95 -
C_Pestivirus_i=28_n=21       -            101 MF693403.1           -           3901   3.9e-48  153.9   9.2   1   1   1.1e-48   3.9e-48  153.9   9.2     3   100   172   269   168   270 0.96 -
p7_Pestivirus_i=38_n=16      -             70 MF693403.1           -           3901   3.7e-34  108.7   4.8   1   1   2.8e-34     1e-33  107.3   4.8     2    70  1072  1140  1071  1140 0.98 -
NS4A_Pestivirus_i=29_n=21    -             64 MF693403.1           -           3901   3.5e-33  105.8   0.1   1   1     3e-33   1.1e-32  104.2   0.1     1    64  2276  2339  2276  2339 0.97 -
NS3_Pegivirus_i=21_n=21      -            629 MF693403.1           -           3901   1.6e-29   94.8   1.7   1   1   4.3e-30   1.6e-29   94.8   1.7    80   483  1689  2115  1666  2119 0.75 -
NS5A_Pestivirus_i=58_n=3     -            487 MF693403.1           -           3901   3.2e-29   93.7   0.0   1   1   1.5e-29   5.3e-29   93.0   0.0     1   464  2687  3154  2687  3172 0.79 -
NS3_Hepacivirus_i=11_n=26    -            627 MF693403.1           -           3901   1.7e-27   88.1   3.4   1   1   7.6e-28   2.8e-27   87.4   3.4    47   482  1651  2116  1640  2123 0.73 -
NS2_Pestivirus_i=57_n=3      -            456 MF693403.1           -           3901   1.1e-20   65.9   0.1   1   1   3.1e-21   1.1e-20   65.9   0.1   219   456  1352  1593  1332  1593 0.84 -
RdRp_Hepacivirus_i=10_n=26   -            594 MF693403.1           -           3901   3.2e-18   57.6   0.0   1   1   1.4e-18   5.1e-18   56.9   0.0   115   373  3423  3688  3366  3710 0.78 -
RdRp_Pegivirus_i=19_n=21     -            569 MF693403.1           -           3901   6.3e-14   43.3   0.0   1   1   2.7e-14     1e-13   42.6   0.0    79   318  3390  3644  3356  3661 0.79 -
NS3_Orthoflavivirus_i=1_n=57 -            621 MF693403.1           -           3901   2.5e-12   38.0   0.0   1   1   1.2e-12   4.5e-12   37.2   0.0   110   478  1727  2111  1714  2140 0.73 -
NS5A_Pestivirus_i=61_n=2     -            220 MF693403.1           -           3901   6.1e-09   28.0   0.0   1   1   3.4e-09   1.2e-08   27.0   0.0    29   216  2715  2897  2690  2900 0.84 -
NS3_Pestivirus_i=20_n=21     -            683 LT907991.1           -           4040         0 1364.8   0.1   1   1         0         0 1363.8   0.1     1   683  1731  2413  1731  2413 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 LT907991.1           -           4040         0 1326.2   0.4   1   1         0         0 1325.8   0.4     1   715  3321  4035  3321  4037 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 LT907991.1           -           4040  9.3e-251  824.8   0.0   1   1  3.9e-251  1.4e-250  824.2   0.0     1   498  2825  3320  2825  3320 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 LT907991.1           -           4040  1.4e-227  747.8   3.4   1   1  5.9e-228  2.1e-227  747.2   3.4     4   454  1140  1589  1137  1589 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 LT907991.1           -           4040  3.2e-187  613.9   1.3   1   1    9e-188  3.2e-187  613.9   1.3     3   347  2480  2824  2478  2824 0.99 -
E2_Pestivirus_i=24_n=21      -            374 LT907991.1           -           4040  4.8e-176  577.8   6.4   1   1  2.6e-176  9.1e-176  576.9   6.4     3   372   695  1064   693  1066 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 LT907991.1           -           4040  4.5e-122  398.2   2.6   1   1  2.4e-122  8.4e-122  397.3   2.6     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 LT907991.1           -           4040   9.9e-96  311.6   0.5   1   1   5.9e-96   2.1e-95  310.5   0.5     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 LT907991.1           -           4040   2.9e-85  276.3   0.0   1   1   1.5e-85   5.3e-85  275.5   0.0     1   168     1   168     1   168 1.00 -
Ubiquitin/ubiquitin-like     PF00240.30    72 LT907991.1           -           4040   1.6e-58  186.8   3.9   1   2   1.3e-26   4.5e-26   82.8   0.1     9    72  1589  1652  1588  1652 0.98 Ubiquitin family
Ubiquitin/ubiquitin-like     PF00240.30    72 LT907991.1           -           4040   1.6e-58  186.8   3.9   2   2   2.8e-33   9.9e-33  104.1   0.2     1    72  1657  1728  1657  1728 0.99 Ubiquitin family
C_Pestivirus_i=28_n=21       -            101 LT907991.1           -           4040   5.6e-48  153.4   8.7   1   1   3.6e-48   1.3e-47  152.3   8.7     3   100   172   269   167   270 0.94 -
NS3_Pegivirus_i=21_n=21      -            629 LT907991.1           -           4040   2.8e-38  123.7   3.8   1   1   1.2e-38   4.4e-38  123.1   3.8    99   483  1849  2253  1787  2258 0.76 -
NS3_Hepacivirus_i=11_n=26    -            627 LT907991.1           -           4040   1.4e-36  118.1   5.1   1   1   6.4e-37   2.2e-36  117.5   5.1    46   482  1788  2254  1773  2261 0.76 -
NS4A_Pestivirus_i=29_n=21    -             64 LT907991.1           -           4040   1.1e-35  113.8   0.2   1   1   7.1e-36   2.5e-35  112.7   0.2     1    64  2414  2477  2414  2477 0.98 -
p7_Pestivirus_i=38_n=16      -             70 LT907991.1           -           4040     3e-34  109.0   5.6   1   1   8.5e-35     3e-34  109.0   5.6     2    70  1068  1136  1067  1136 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 LT907991.1           -           4040   3.5e-32  103.5   0.0   1   1     2e-32   7.1e-32  102.5   0.0     1   466  2825  3294  2825  3317 0.80 -
NS2_Pestivirus_i=57_n=3      -            456 LT907991.1           -           4040   4.8e-24   77.0   1.1   1   1   1.4e-24   4.8e-24   77.0   1.1   216   456  1345  1589  1253  1589 0.83 -
NS3_Orthoflavivirus_i=1_n=57 -            621 LT907991.1           -           4040   1.4e-22   72.0   0.2   1   1   7.5e-23   2.6e-22   71.0   0.2   110   474  1865  2245  1849  2266 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 LT907991.1           -           4040   2.1e-20   64.8   0.0   1   1   9.8e-21   3.4e-20   64.1   0.0    82   400  3526  3848  3470  3860 0.77 -
RdRp_Pegivirus_i=19_n=21     -            569 LT907991.1           -           4040   2.2e-15   48.1   0.0   1   1   1.1e-15   3.7e-15   47.4   0.0    45   411  3490  3887  3478  3900 0.73 -
RdRp_Orthoflavivirus_0_57    -            903 LT907991.1           -           4040   1.9e-08   24.9   0.1   1   1   1.2e-07   4.4e-07   20.4   0.1   534   797  3664  3901  3649  3907 0.81 -
NS5A_Pestivirus_i=61_n=2     -            220 LT907991.1           -           4040   3.4e-08   25.5   0.0   1   1   2.2e-08   7.6e-08   24.4   0.0    22   216  2846  3035  2826  3038 0.81 -
NS3_Pestivirus_i=20_n=21     -            683 MF278651.1           -           3914         0 1357.5   0.1   1   1         0         0 1356.2   0.1     1   683  1605  2287  1605  2287 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 MF278651.1           -           3914         0 1328.8   0.2   1   1         0         0 1328.4   0.2     1   715  3195  3909  3195  3911 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 MF278651.1           -           3914  2.8e-241  793.5   0.0   1   1  1.1e-241  3.9e-241  793.0   0.0     1   498  2699  3194  2699  3194 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 MF278651.1           -           3914  1.8e-212  698.0   7.3   1   1    1e-212  3.7e-212  697.0   7.3     5   454  1141  1604  1137  1604 0.97 -
NS4B_Pestivirus_i=23_n=21    -            347 MF278651.1           -           3914  7.2e-188  616.0   0.8   1   1    4e-188  1.5e-187  615.0   0.8     3   347  2354  2698  2352  2698 0.99 -
E2_Pestivirus_i=24_n=21      -            374 MF278651.1           -           3914  7.1e-173  567.4   2.5   1   1    4e-173  1.5e-172  566.4   2.5     3   372   695  1064   694  1066 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 MF278651.1           -           3914  2.1e-120  392.7   3.1   1   1  1.1e-120  4.1e-120  391.8   3.1     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 MF278651.1           -           3914   3.2e-96  313.1   0.9   1   1   1.7e-96   6.3e-96  312.2   0.9     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 MF278651.1           -           3914   5.9e-86  278.6   0.3   1   1     3e-86   1.1e-85  277.7   0.3     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 MF278651.1           -           3914   1.2e-47  152.4   6.9   1   1   6.8e-48   2.5e-47  151.4   6.9     3    99   172   268   167   270 0.93 -
NS3_Pegivirus_i=21_n=21      -            629 MF278651.1           -           3914   2.8e-39  127.0   3.9   1   1   1.2e-39   4.5e-39  126.4   3.9    99   483  1723  2127  1661  2132 0.78 -
NS3_Hepacivirus_i=11_n=26    -            627 MF278651.1           -           3914   3.4e-37  120.2   4.9   1   1   1.4e-37   5.2e-37  119.6   4.9    48   482  1664  2128  1650  2135 0.74 -
NS4A_Pestivirus_i=29_n=21    -             64 MF278651.1           -           3914   7.3e-36  114.4   0.1   1   1   4.6e-36   1.7e-35  113.2   0.1     1    64  2288  2351  2288  2351 0.99 -
p7_Pestivirus_i=38_n=16      -             70 MF278651.1           -           3914   3.5e-33  105.6   3.5   1   1   3.5e-33   1.3e-32  103.8   3.5     2    70  1068  1136  1067  1136 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 MF278651.1           -           3914   6.7e-30   96.0   0.0   1   1   3.2e-30   1.2e-29   95.2   0.0     1   472  2699  3174  2699  3193 0.79 -
NS2_Pestivirus_i=57_n=3      -            456 MF278651.1           -           3914   8.5e-24   76.2   0.4   1   1   2.3e-24   8.5e-24   76.2   0.4   213   456  1359  1604  1342  1604 0.81 -
NS3_Orthoflavivirus_i=1_n=57 -            621 MF278651.1           -           3914   1.2e-22   72.1   0.1   1   1   6.5e-23   2.4e-22   71.1   0.1   109   474  1738  2119  1723  2140 0.75 -
RdRp_Hepacivirus_i=10_n=26   -            594 MF278651.1           -           3914   5.7e-20   63.4   0.0   1   1   2.5e-20   9.3e-20   62.7   0.0    79   399  3397  3721  3350  3734 0.76 -
RdRp_Pegivirus_i=19_n=21     -            569 MF278651.1           -           3914   6.9e-17   53.1   0.0   1   1   3.2e-17   1.2e-16   52.3   0.0    42   413  3361  3763  3349  3776 0.74 -
NS5A_Pestivirus_i=61_n=2     -            220 MF278651.1           -           3914   3.8e-08   25.4   0.0   1   1   2.6e-08   9.4e-08   24.1   0.0    17   216  2712  2909  2700  2912 0.78 -
RdRp_Orthoflavivirus_0_57    -            903 MF278651.1           -           3914   4.1e-08   23.8   0.0   1   1   2.7e-07   9.8e-07   19.2   0.0   534   797  3538  3775  3522  3780 0.81 -
NS3_Pestivirus_i=20_n=21     -            683 AB558133.1           -           4262         0 1363.8   0.1   1   1         0         0 1363.3   0.1     1   683  1953  2635  1953  2635 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 AB558133.1           -           4262         0 1324.0   0.4   1   1         0         0 1323.6   0.4     1   715  3543  4257  3543  4259 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 AB558133.1           -           4262    2e-248  817.1   0.0   1   1  8.5e-249    3e-248  816.5   0.0     1   498  3047  3542  3047  3542 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 AB558133.1           -           4262  5.6e-227  745.8   5.0   1   1  2.3e-227  8.1e-227  745.3   5.0     4   454  1503  1952  1500  1952 0.99 -
NS4B_Pestivirus_i=23_n=21    -            347 AB558133.1           -           4262  4.4e-187  613.4   2.4   1   1  1.3e-187  4.6e-187  613.3   0.9     2   347  2701  3046  2700  3046 1.00 -
E2_Pestivirus_i=24_n=21      -            374 AB558133.1           -           4262  6.4e-177  580.7   4.3   1   1  4.2e-177  1.5e-176  579.5   4.3     2   373  1057  1428  1056  1429 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 AB558133.1           -           4262  2.6e-166  540.0   2.1   1   2     1e-86   3.5e-86  279.3   0.1     1   168     1   168     1   168 1.00 -
N-Pro_Pestivirus_i=32_n=18   -            168 AB558133.1           -           4262  2.6e-166  540.0   2.1   2   2   8.9e-81   3.1e-80  260.0   0.2    13   168   376   531   371   531 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 AB558133.1           -           4262  7.1e-122  397.5   1.9   1   1    2e-122  7.1e-122  397.5   1.9     1   227   634   860   634   860 0.99 -
E1_Pestivirus_i=27_n=21      -            198 AB558133.1           -           4262   7.2e-94  305.5   0.4   1   1   3.8e-94   1.3e-93  304.6   0.4     1   198   861  1055   861  1055 0.99 -
C_Pestivirus_i=28_n=21       -            101 AB558133.1           -           4262   7.5e-76  242.9  28.7   1   2   1.4e-29     5e-29   92.6   5.3    23    80   320   377   310   381 0.95 -
C_Pestivirus_i=28_n=21       -            101 AB558133.1           -           4262   7.5e-76  242.9  28.7   2   2   7.8e-49   2.7e-48  154.5   8.5     2   100   534   632   531   633 0.96 -
NS3_Pegivirus_i=21_n=21      -            629 AB558133.1           -           4262   1.8e-38  124.4   3.7   1   1   8.3e-39   2.9e-38  123.7   3.7    99   483  2071  2475  2010  2480 0.76 -
Jiv90                        PF14901.12    90 AB558133.1           -           4262   7.5e-38  121.1   0.1   1   1   6.1e-38   2.1e-37  119.6   0.1     2    89   201   288   200   289 0.98 Cleavage inducing molecular chaperone
NS3_Hepacivirus_i=11_n=26    -            627 AB558133.1           -           4262   6.1e-37  119.3   5.0   1   1   2.7e-37   9.6e-37  118.7   5.0    46   482  2010  2476  1995  2483 0.76 -
NS4A_Pestivirus_i=29_n=21    -             64 AB558133.1           -           4262   1.4e-35  113.5   0.1   1   1   8.4e-36   2.9e-35  112.5   0.1     1    64  2636  2699  2636  2699 0.98 -
p7_Pestivirus_i=38_n=16      -             70 AB558133.1           -           4262   1.5e-33  106.8   4.4   1   1   4.2e-34   1.5e-33  106.8   4.4     2    70  1431  1499  1430  1499 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 AB558133.1           -           4262   1.4e-31  101.5   0.0   1   1   6.8e-32   2.4e-31  100.8   0.0     1   464  3047  3514  3047  3533 0.81 -
NS2_Pestivirus_i=57_n=3      -            456 AB558133.1           -           4262   1.9e-24   78.3   0.9   1   1   5.3e-25   1.9e-24   78.3   0.9   205   456  1697  1952  1598  1952 0.78 -
NS3_Orthoflavivirus_i=1_n=57 -            621 AB558133.1           -           4262   1.7e-22   71.6   0.1   1   1   9.1e-23   3.2e-22   70.7   0.1   110   474  2087  2467  2071  2488 0.74 -
RdRp_Hepacivirus_i=10_n=26   -            594 AB558133.1           -           4262   3.5e-20   64.1   0.0   1   1   1.6e-20   5.6e-20   63.4   0.0    80   399  3746  4069  3685  4082 0.76 -
RdRp_Pegivirus_i=19_n=21     -            569 AB558133.1           -           4262   4.9e-15   47.0   0.0   1   1   2.4e-15   8.4e-15   46.2   0.0    43   410  3710  4108  3698  4122 0.72 -
NS5A_Pestivirus_i=61_n=2     -            220 AB558133.1           -           4262   3.5e-09   28.7   0.0   1   1     2e-09   6.9e-09   27.8   0.0    23   216  3066  3257  3048  3260 0.81 -
RdRp_Orthoflavivirus_0_57    -            903 AB558133.1           -           4262   1.1e-08   25.7   0.1   1   1   6.3e-08   2.2e-07   21.4   0.1   534   797  3886  4123  3871  4129 0.82 -
NS3_Pestivirus_i=20_n=21     -            683 KR093034.1           -           3914         0 1372.4   0.5   1   1         0         0 1372.0   0.5     1   683  1604  2286  1604  2286 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 KR093034.1           -           3914         0 1323.5   0.5   1   1         0         0 1323.1   0.5     1   714  3195  3908  3195  3911 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 KR093034.1           -           3914    6e-250  822.1   0.1   1   1  2.3e-250  8.6e-250  821.6   0.1     1   498  2698  3194  2698  3194 1.00 -
NS2_Pestivirus_i=35_n=16     -            454 KR093034.1           -           3914    2e-221  727.5   2.2   1   1    1e-221  3.8e-221  726.6   2.2     4   454  1138  1603  1135  1603 0.96 -
NS4B_Pestivirus_i=23_n=21    -            347 KR093034.1           -           3914  1.9e-189  621.2   2.9   1   1  5.2e-190  1.9e-189  621.2   2.9     3   347  2353  2697  2351  2697 0.99 -
E2_Pestivirus_i=24_n=21      -            374 KR093034.1           -           3914  1.4e-170  559.8   1.3   1   1  8.3e-171    3e-170  558.8   1.3     3   373   695  1063   694  1064 0.99 -
RNAse_Pestivirus_i=26_n=21   -            227 KR093034.1           -           3914  2.1e-121  396.0   4.9   1   1  1.2e-121  4.5e-121  394.9   4.9     1   227   271   497   271   497 0.99 -
E1_Pestivirus_i=27_n=21      -            198 KR093034.1           -           3914   9.3e-97  314.9   0.4   1   1   5.1e-97   1.9e-96  313.9   0.4     1   198   498   692   498   692 0.99 -
N-Pro_Pestivirus_i=32_n=18   -            168 KR093034.1           -           3914     5e-87  282.1   0.1   1   1   2.7e-87   9.9e-87  281.1   0.1     1   168     1   168     1   168 1.00 -
C_Pestivirus_i=28_n=21       -            101 KR093034.1           -           3914   1.7e-48  155.1   5.7   1   1   1.1e-48   4.1e-48  153.9   5.7     4   100   173   269   167   270 0.93 -
NS3_Pegivirus_i=21_n=21      -            629 KR093034.1           -           3914     3e-38  123.6   2.6   1   1   1.3e-38   4.8e-38  122.9   2.6    84   482  1704  2125  1660  2130 0.77 -
NS3_Hepacivirus_i=11_n=26    -            627 KR093034.1           -           3914     8e-37  118.9   3.7   1   1   3.4e-37   1.3e-36  118.3   3.7    46   482  1661  2127  1648  2134 0.76 -
NS4A_Pestivirus_i=29_n=21    -             64 KR093034.1           -           3914   2.2e-34  109.7   0.0   1   1   1.4e-34   5.2e-34  108.5   0.0     1    64  2287  2350  2287  2350 0.98 -
NS5A_Pestivirus_i=58_n=3     -            487 KR093034.1           -           3914   3.1e-33  107.0   0.0   1   1   1.6e-33   5.8e-33  106.1   0.0     1   474  2698  3176  2698  3191 0.80 -
p7_Pestivirus_i=38_n=16      -             70 KR093034.1           -           3914   2.4e-32  102.9   5.3   1   1   6.7e-33   2.4e-32  102.9   5.3     3    70  1067  1134  1065  1134 0.98 -
NS2_Pestivirus_i=57_n=3      -            456 KR093034.1           -           3914   2.8e-25   81.1   0.1   1   1   7.6e-26   2.8e-25   81.1   0.1   236   456  1363  1603  1341  1603 0.80 -
NS3_Orthoflavivirus_i=1_n=57 -            621 KR093034.1           -           3914     9e-23   72.5   0.1   1   1   4.7e-23   1.7e-22   71.6   0.1   110   475  1738  2119  1660  2143 0.76 -
RdRp_Hepacivirus_i=10_n=26   -            594 KR093034.1           -           3914   2.8e-22   71.0   0.1   1   1   1.3e-22   4.6e-22   70.3   0.1    42   400  3360  3722  3332  3734 0.82 -
RdRp_Pegivirus_i=19_n=21     -            569 KR093034.1           -           3914   5.8e-17   53.3   0.0   1   1   2.6e-17   9.6e-17   52.6   0.0    42   412  3361  3762  3346  3774 0.74 -
NS5A_Pestivirus_i=61_n=2     -            220 KR093034.1           -           3914   1.4e-10   33.3   0.0   1   1   8.1e-11     3e-10   32.2   0.0    29   216  2726  2908  2700  2911 0.86 -
NS3_Pestivirus_i=20_n=21     -            683 LC006970.1           -           4021         0 1373.6   0.5   1   1         0         0 1373.2   0.5     1   683  1711  2393  1711  2393 1.00 -
RdRp_Pestivirus_i=18_n=21    -            717 LC006970.1           -           4021         0 1323.0   0.3   1   1         0         0 1322.6   0.3     1   714  3302  4015  3302  4018 1.00 -
NS5A_Pestivirus_i=36_n=16    -            498 LC006970.1           -           4021  8.9e-247  811.7   0.0   1   1  3.8e-247  1.3e-246  811.1   0.0     1   498  2805  3301  2805  3301 1.00 -
NS2_Pestivirus_i=35_n=16     -            454 LC006970.1           -           4021    5e-216  709.7   8.7   1   2  1.1e-187  3.8e-187  614.5   4.5     3   401  1137  1535  1135  1546 0.99 -
NS2_Pestivirus_i=35_n=16     -            454 LC006970.1           -           4021    5e-216  709.7   8.7   2   2   1.2e-30   4.1e-30   96.9   0.1   397   454  1654  1710  1647  1710 0.92 -
