#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Cluster_21_aln       -            629 MH102210.1           -           3636   9.1e-38  122.0   0.7   1   1   3.3e-38   1.4e-37  121.4   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MH102210.1           -           3636     1e-32  104.4   4.2   1   1   7.5e-33   3.2e-32  102.9   4.2     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MH102210.1           -           3636   1.7e-27   87.6   0.0   1   1   8.2e-28   3.5e-27   86.6   0.0     1    62  2008  2069  2008  2073 0.95 -
Cluster_19_aln       -            569 MH102210.1           -           3636   1.9e-18   58.2   0.0   1   1     7e-19     3e-18   57.6   0.0    42   410  3081  3477  3072  3490 0.78 -
Cluster_36_aln       -            498 MH102210.1           -           3636   7.3e-18   56.6   0.0   1   1   3.3e-18   1.4e-17   55.6   0.0     1   210  2413  2627  2413  2635 0.90 -
Cluster_10_aln       -            594 MH102210.1           -           3636   6.8e-17   53.2   0.0   1   1     3e-17   1.3e-16   52.3   0.0   117   330  3152  3370  3141  3413 0.79 -
Cluster_1_aln        -            621 MH102210.1           -           3636     5e-15   47.0   0.2   1   1   1.2e-15     5e-15   47.0   0.2   119   480  1464  1841  1369  1857 0.73 -
Cluster_20_aln       -            683 MG792803.1           -           3637         0 1094.2   5.6   1   1         0         0 1093.9   5.6     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MG792803.1           -           3637         0 1022.4   0.0   1   1         0         0 1021.7   0.0     9   707  2923  3618  2918  3628 0.96 -
Cluster_56_aln       -            359 MG792803.1           -           3637  3.9e-213  699.4  18.3   1   1    1e-213  3.9e-213  699.4  18.3     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MG792803.1           -           3637  5.1e-145  475.1   0.8   1   1  2.5e-145  9.8e-145  474.1   0.8     4   345  2077  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MG792803.1           -           3637  3.6e-129  421.1   0.0   1   1  1.5e-129  5.9e-129  420.4   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MG792803.1           -           3637  2.9e-104  338.7   0.9   1   1  1.6e-104  6.2e-104  337.6   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MG792803.1           -           3637   1.4e-84  275.6   0.2   1   1   6.9e-85   2.7e-84  274.6   0.2     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MG792803.1           -           3637   1.3e-73  239.4   6.2   1   1   3.3e-74   1.3e-73  239.4   6.2     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MG792803.1           -           3637   1.8e-56  184.4   9.4   1   1   4.6e-57   1.8e-56  184.4   9.4   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MG792803.1           -           3637   2.6e-41  133.7   2.0   1   1   1.1e-41   4.3e-41  133.0   2.0    42   477  1372  1839  1357  1859 0.77 -
Cluster_21_aln       -            629 MG792803.1           -           3637     4e-38  123.2   0.8   1   1   1.6e-38   6.2e-38  122.6   0.8   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MG792803.1           -           3637   2.1e-32  103.4   5.7   1   1   2.2e-32   8.4e-32  101.5   5.7     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MG792803.1           -           3637   4.1e-27   86.4   0.0   1   1   2.4e-27   9.4e-27   85.2   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MG792803.1           -           3637   5.3e-18   57.0   0.0   1   1   2.4e-18   9.2e-18   56.2   0.0     1   210  2413  2627  2413  2631 0.90 -
Cluster_19_aln       -            569 MG792803.1           -           3637   6.8e-18   56.4   0.0   1   1   2.9e-18   1.1e-17   55.7   0.0    43   410  3082  3477  3073  3490 0.77 -
Cluster_10_aln       -            594 MG792803.1           -           3637   2.3e-16   51.4   0.0   1   1   1.2e-16   4.6e-16   50.5   0.0   117   330  3152  3370  3142  3413 0.79 -
Cluster_1_aln        -            621 MG792803.1           -           3637   8.1e-16   49.6   0.2   1   1   3.4e-16   1.3e-15   48.9   0.2   119   480  1464  1841  1368  1857 0.72 -
Cluster_58_aln       -            487 MG792803.1           -           3637   3.2e-06   17.9   0.0   1   1   1.6e-06   6.1e-06   17.0   0.0     5   210  2416  2626  2413  2635 0.70 -
Cluster_20_aln       -            683 MF167290.1           -           3636         0 1096.5   4.6   1   1         0         0 1096.2   4.6     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MF167290.1           -           3636         0 1028.8   0.0   1   1         0         0 1028.2   0.0     9   715  2923  3625  2918  3627 0.97 -
Cluster_56_aln       -            359 MF167290.1           -           3636  3.4e-212  696.3  18.0   1   1  2.1e-212  8.1e-212  695.1  18.0     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MF167290.1           -           3636  7.9e-145  474.4   0.9   1   1  4.3e-145  1.7e-144  473.4   0.9     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MF167290.1           -           3636  6.7e-127  413.7   0.0   1   1    3e-127  1.1e-126  412.9   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MF167290.1           -           3636  3.6e-103  335.1   1.4   1   1  1.9e-103  7.4e-103  334.1   1.4     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MF167290.1           -           3636   2.2e-84  274.9   0.3   1   1   1.1e-84   4.1e-84  274.0   0.3     3   215   294   502   292   512 0.95 -
Cluster_27_aln       -            198 MF167290.1           -           3636   2.3e-73  238.6   6.4   1   1     6e-74   2.3e-73  238.6   6.4     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MF167290.1           -           3636   2.5e-56  183.9   8.6   1   1   6.4e-57   2.5e-56  183.9   8.6   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MF167290.1           -           3636   6.2e-41  132.5   1.6   1   1   2.6e-41     1e-40  131.8   1.6    43   477  1373  1839  1360  1857 0.77 -
Cluster_21_aln       -            629 MF167290.1           -           3636   4.9e-38  122.9   0.9   1   1     2e-38   7.7e-38  122.3   0.9   129   486  1471  1845  1375  1862 0.76 -
Cluster_28_aln       -            101 MF167290.1           -           3636   1.6e-32  103.8   4.7   1   1   1.5e-32   5.8e-32  102.1   4.7     3   100   190   288   185   289 0.92 -
Cluster_29_aln       -             64 MF167290.1           -           3636   5.2e-27   86.0   0.0   1   1   3.1e-27   1.2e-26   84.9   0.0     2    61  2009  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MF167290.1           -           3636     3e-19   61.1   0.0   1   1   1.4e-19   5.2e-19   60.3   0.0     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MF167290.1           -           3636   1.4e-17   55.4   0.0   1   1     6e-18   2.3e-17   54.6   0.0    42   411  3081  3478  3072  3491 0.76 -
Cluster_10_aln       -            594 MF167290.1           -           3636   2.8e-16   51.2   0.0   1   1   1.2e-16   4.7e-16   50.4   0.0   121   331  3156  3371  3143  3416 0.77 -
Cluster_1_aln        -            621 MF167290.1           -           3636   8.9e-16   49.4   0.2   1   1   4.9e-16   1.9e-15   48.4   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MF167290.1           -           3636   6.9e-08   23.4   0.0   1   1   3.3e-08   1.3e-07   22.5   0.0     5   210  2416  2626  2413  2636 0.72 -
Cluster_20_aln       -            683 MF167291.1           -           3636         0 1096.5   4.6   1   1         0         0 1096.2   4.6     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MF167291.1           -           3636         0 1029.0   0.0   1   1         0         0 1028.4   0.0     9   716  2923  3626  2918  3627 0.97 -
Cluster_56_aln       -            359 MF167291.1           -           3636  3.5e-212  696.3  18.0   1   1  2.1e-212  8.1e-212  695.1  18.0     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MF167291.1           -           3636  7.9e-145  474.4   0.9   1   1  4.3e-145  1.7e-144  473.4   0.9     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MF167291.1           -           3636  6.7e-127  413.7   0.0   1   1    3e-127  1.1e-126  412.9   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 MF167291.1           -           3636  3.6e-103  335.1   1.4   1   1  1.9e-103  7.4e-103  334.1   1.4     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MF167291.1           -           3636   2.2e-84  274.9   0.3   1   1   1.1e-84   4.1e-84  274.0   0.3     3   215   294   502   292   512 0.95 -
Cluster_27_aln       -            198 MF167291.1           -           3636   2.3e-73  238.6   6.4   1   1     6e-74   2.3e-73  238.6   6.4     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MF167291.1           -           3636   2.7e-56  183.8   8.8   1   1     7e-57   2.7e-56  183.8   8.8   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 MF167291.1           -           3636   6.2e-41  132.5   1.6   1   1   2.6e-41     1e-40  131.8   1.6    43   477  1373  1839  1360  1857 0.77 -
Cluster_21_aln       -            629 MF167291.1           -           3636   4.9e-38  122.9   0.9   1   1     2e-38   7.7e-38  122.3   0.9   129   486  1471  1845  1375  1862 0.76 -
Cluster_28_aln       -            101 MF167291.1           -           3636   7.2e-32  101.8   5.2   1   1   6.7e-32   2.6e-31  100.0   5.2     3   100   190   288   185   289 0.92 -
Cluster_29_aln       -             64 MF167291.1           -           3636   5.2e-27   86.0   0.0   1   1   3.1e-27   1.2e-26   84.9   0.0     2    61  2009  2068  2008  2072 0.94 -
Cluster_36_aln       -            498 MF167291.1           -           3636     3e-19   61.1   0.0   1   1   1.4e-19   5.2e-19   60.3   0.0     1   210  2413  2627  2413  2630 0.90 -
Cluster_19_aln       -            569 MF167291.1           -           3636   1.4e-17   55.4   0.0   1   1     6e-18   2.3e-17   54.6   0.0    42   411  3081  3478  3072  3491 0.76 -
Cluster_10_aln       -            594 MF167291.1           -           3636   2.8e-16   51.2   0.0   1   1   1.2e-16   4.7e-16   50.4   0.0   121   331  3156  3371  3143  3416 0.77 -
Cluster_1_aln        -            621 MF167291.1           -           3636   8.8e-16   49.4   0.2   1   1   4.9e-16   1.9e-15   48.4   0.2   119   481  1464  1842  1369  1862 0.73 -
Cluster_58_aln       -            487 MF167291.1           -           3636   6.9e-08   23.4   0.0   1   1   3.3e-08   1.3e-07   22.5   0.0     5   210  2416  2626  2413  2636 0.72 -
Cluster_20_aln       -            683 MF167292.1           -           3605         0 1090.4   5.2   1   1         0         0 1090.1   5.2     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 MF167292.1           -           3605         0 1013.7   0.0   1   1         0         0 1012.9   0.0     9   707  2892  3586  2887  3597 0.95 -
Cluster_56_aln       -            359 MF167292.1           -           3605  9.2e-213  698.2  19.5   1   1  3.9e-213  1.7e-212  697.3  19.5     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 MF167292.1           -           3605  5.4e-145  475.0   0.8   1   1  2.7e-145  1.2e-144  473.9   0.8     4   345  2077  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 MF167292.1           -           3605  2.6e-101  330.0   1.1   1   2   1.8e-83   7.9e-83  269.6   0.1     1   148  2413  2560  2413  2562 0.99 -
Cluster_61_aln       -            220 MF167292.1           -           3605  2.6e-101  330.0   1.1   2   2   4.9e-20   2.1e-19   62.2   0.1   176   219  2557  2600  2557  2601 0.96 -
Cluster_63_aln       -            180 MF167292.1           -           3605  6.3e-101  327.8   1.1   1   1  3.2e-101  1.4e-100  326.7   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 MF167292.1           -           3605   2.2e-83  271.7   0.1   1   1     1e-83   4.3e-83  270.7   0.1     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 MF167292.1           -           3605     1e-73  239.7   6.7   1   1   2.4e-74     1e-73  239.7   6.7     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 MF167292.1           -           3605   3.4e-56  183.4   7.5   1   1   6.6e-56   2.8e-55  180.4   7.5   100   372   699   940   695   942 0.88 -
Cluster_11_aln       -            627 MF167292.1           -           3605   3.1e-41  133.5   1.9   1   1   1.1e-41   4.9e-41  132.9   1.9    42   477  1372  1839  1357  1857 0.77 -
Cluster_21_aln       -            629 MF167292.1           -           3605   1.2e-37  121.7   0.7   1   1   4.3e-38   1.8e-37  121.0   0.7   129   486  1471  1845  1374  1862 0.76 -
Cluster_28_aln       -            101 MF167292.1           -           3605   5.5e-33  105.3   5.6   1   1   4.6e-33     2e-32  103.5   5.6     3    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 MF167292.1           -           3605     4e-27   86.4   0.0   1   1   2.2e-27   9.3e-27   85.2   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_19_aln       -            569 MF167292.1           -           3605   2.8e-19   60.9   0.0   1   1   1.1e-19   4.5e-19   60.3   0.0    43   411  3051  3447  3042  3459 0.77 -
Cluster_10_aln       -            594 MF167292.1           -           3605   2.5e-17   54.7   0.0   1   1   9.7e-18   4.2e-17   53.9   0.0   117   331  3121  3340  3102  3388 0.80 -
Cluster_1_aln        -            621 MF167292.1           -           3605   7.1e-16   49.8   0.2   1   1   3.1e-16   1.3e-15   48.9   0.2   119   480  1464  1841  1368  1859 0.72 -
Cluster_36_aln       -            498 MF167292.1           -           3605   2.8e-12   38.1   0.1   1   1   1.2e-10   5.3e-10   30.6   0.0     1   114  2413  2529  2413  2557 0.79 -
Cluster_20_aln       -            683 KY475592.1           -           3636         0 1095.1   5.2   1   1         0         0 1094.7   5.2     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 KY475592.1           -           3636         0 1030.7   0.0   1   1         0         0 1030.0   0.0     9   708  2923  3618  2918  3628 0.95 -
Cluster_56_aln       -            359 KY475592.1           -           3636  3.3e-213  699.6  20.6   1   1  1.2e-213  5.1e-213  699.0  19.8     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 KY475592.1           -           3636    2e-144  473.1   0.4   1   1    1e-144  4.3e-144  472.0   0.4     4   345  2077  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 KY475592.1           -           3636    3e-128  418.0   0.0   1   1  1.2e-128    5e-128  417.4   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 KY475592.1           -           3636  7.8e-102  330.7   1.2   1   1    4e-102  1.7e-101  329.6   1.2     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 KY475592.1           -           3636   7.6e-85  276.4   0.1   1   1   3.5e-85   1.5e-84  275.5   0.1     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 KY475592.1           -           3636   3.8e-73  237.8   6.5   1   1     9e-74   3.8e-73  237.8   6.5     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 KY475592.1           -           3636   3.1e-55  180.3   7.8   1   1   7.2e-56   3.1e-55  180.3   7.8   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 KY475592.1           -           3636   1.4e-41  134.6   2.0   1   1   5.3e-42   2.3e-41  134.0   2.0    42   477  1372  1839  1357  1857 0.77 -
Cluster_21_aln       -            629 KY475592.1           -           3636     3e-38  123.6   0.8   1   1   1.1e-38   4.7e-38  123.0   0.8   107   486  1445  1845  1373  1862 0.75 -
Cluster_28_aln       -            101 KY475592.1           -           3636   4.4e-33  105.6   6.0   1   1   3.7e-33   1.6e-32  103.8   6.0     6    99   190   287   185   289 0.92 -
Cluster_29_aln       -             64 KY475592.1           -           3636     4e-27   86.4   0.0   1   1   2.2e-27   9.4e-27   85.2   0.0     1    61  2008  2068  2008  2072 0.94 -
Cluster_19_aln       -            569 KY475592.1           -           3636   1.8e-18   58.3   0.0   1   1   6.9e-19   2.9e-18   57.6   0.0    43   411  3082  3478  3073  3490 0.77 -
Cluster_36_aln       -            498 KY475592.1           -           3636   2.3e-18   58.2   0.0   1   1   9.5e-19     4e-18   57.4   0.0     1   210  2413  2627  2413  2630 0.89 -
Cluster_10_aln       -            594 KY475592.1           -           3636   4.5e-17   53.8   0.0   1   1   1.8e-17   7.7e-17   53.0   0.0   117   331  3152  3371  3137  3419 0.80 -
Cluster_1_aln        -            621 KY475592.1           -           3636     5e-16   50.3   0.3   1   1   2.2e-16   9.4e-16   49.4   0.3    99   480  1434  1841  1365  1859 0.68 -
Cluster_20_aln       -            683 KY475593.1           -           3636         0 1088.4   5.5   1   1         0         0 1088.1   5.5     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 KY475593.1           -           3636  6.1e-306 1008.6   0.0   1   1  2.4e-306  9.6e-306 1008.0   0.0    10   691  2924  3605  2918  3630 0.96 -
Cluster_56_aln       -            359 KY475593.1           -           3636    1e-209  688.1  16.2   1   1  5.8e-210  2.3e-209  687.0  16.2     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 KY475593.1           -           3636  4.9e-144  471.9   1.3   1   1  2.2e-144  8.9e-144  471.0   1.3    28   345  2094  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 KY475593.1           -           3636    1e-122  400.0   0.0   1   1  4.6e-123  1.9e-122  399.1   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 KY475593.1           -           3636   7.5e-98  317.7   1.1   1   1   3.7e-98   1.5e-97  316.8   1.1     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 KY475593.1           -           3636   3.2e-84  274.4   0.2   1   1   1.6e-84   6.3e-84  273.4   0.2     3   212   294   499   292   510 0.95 -
Cluster_27_aln       -            198 KY475593.1           -           3636   8.5e-72  233.4   7.1   1   1   2.1e-72   8.5e-72  233.4   7.1     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 KY475593.1           -           3636   1.2e-56  184.9   8.1   1   1   2.9e-57   1.2e-56  184.9   8.1   100   372   699   940   694   942 0.90 -
Cluster_11_aln       -            627 KY475593.1           -           3636   1.5e-40  131.3   1.7   1   1     6e-41   2.4e-40  130.6   1.7    45   477  1375  1839  1359  1859 0.77 -
Cluster_21_aln       -            629 KY475593.1           -           3636   9.3e-38  122.0   0.8   1   1   3.7e-38   1.5e-37  121.3   0.8   129   486  1471  1845  1371  1862 0.76 -
Cluster_28_aln       -            101 KY475593.1           -           3636   2.3e-31  100.1   6.6   1   1   5.7e-32   2.3e-31  100.1   6.6     3    97   190   285   185   289 0.92 -
Cluster_29_aln       -             64 KY475593.1           -           3636   8.6e-27   85.3   0.0   1   1     5e-27     2e-26   84.1   0.0     1    62  2008  2069  2008  2072 0.95 -
Cluster_36_aln       -            498 KY475593.1           -           3636   8.3e-19   59.7   0.0   1   1   3.4e-19   1.4e-18   58.9   0.0     1   210  2413  2627  2413  2630 0.89 -
Cluster_19_aln       -            569 KY475593.1           -           3636   1.8e-16   51.7   0.0   1   1   7.1e-17   2.9e-16   51.0   0.0    43   411  3082  3478  3078  3490 0.77 -
Cluster_1_aln        -            621 KY475593.1           -           3636     1e-15   49.2   0.3   1   1   4.4e-16   1.8e-15   48.5   0.3   119   481  1464  1842  1364  1868 0.70 -
Cluster_10_aln       -            594 KY475593.1           -           3636   6.4e-14   43.4   0.0   1   1   2.7e-14   1.1e-13   42.6   0.0   154   330  3191  3370  3151  3417 0.79 -
Cluster_58_aln       -            487 KY475593.1           -           3636     2e-06   18.6   0.0   1   1   9.3e-07   3.8e-06   17.6   0.0     8   210  2419  2626  2413  2637 0.72 -
Cluster_20_aln       -            683 KY612413.1           -           3636         0 1079.9   5.4   1   1         0         0 1079.5   5.4     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 KY612413.1           -           3636         0 1024.3   0.0   1   1         0         0 1023.7   0.0    10   691  2924  3605  2918  3627 0.96 -
Cluster_56_aln       -            359 KY612413.1           -           3636  1.3e-209  687.8  17.4   1   1  7.6e-210  3.3e-209  686.5  17.4     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 KY612413.1           -           3636  8.5e-143  467.8   1.5   1   1  3.9e-143  1.7e-142  466.8   1.5    21   345  2091  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 KY612413.1           -           3636  1.1e-122  399.8   0.0   1   1  4.9e-123  2.1e-122  399.0   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 KY612413.1           -           3636   1.5e-97  316.8   0.7   1   1   6.5e-98   2.8e-97  315.9   0.7     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 KY612413.1           -           3636   9.6e-84  272.8   0.3   1   1   4.5e-84   1.9e-83  271.8   0.3     3   212   294   499   292   510 0.95 -
Cluster_27_aln       -            198 KY612413.1           -           3636   5.2e-72  234.1   7.5   1   1   1.2e-72   5.2e-72  234.1   7.5     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 KY612413.1           -           3636   8.9e-57  185.3   8.7   1   1   2.1e-57   8.9e-57  185.3   8.7   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 KY612413.1           -           3636   1.4e-40  131.3   2.2   1   1   5.3e-41   2.3e-40  130.6   2.2    44   477  1374  1839  1357  1859 0.76 -
Cluster_21_aln       -            629 KY612413.1           -           3636   4.3e-38  123.1   1.1   1   1   1.6e-38   6.9e-38  122.4   1.1   130   486  1472  1845  1371  1862 0.77 -
Cluster_28_aln       -            101 KY612413.1           -           3636   1.9e-31  100.4   7.3   1   1   4.3e-32   1.9e-31  100.4   7.3     3    98   190   286   185   289 0.92 -
Cluster_29_aln       -             64 KY612413.1           -           3636   4.2e-26   83.1   0.0   1   1   2.4e-26     1e-25   81.9   0.0     1    62  2008  2069  2008  2072 0.95 -
Cluster_36_aln       -            498 KY612413.1           -           3636   6.5e-19   60.0   0.0   1   1   2.6e-19   1.1e-18   59.3   0.0     1   210  2413  2627  2413  2630 0.88 -
Cluster_19_aln       -            569 KY612413.1           -           3636   9.3e-18   55.9   0.0   1   1   3.6e-18   1.5e-17   55.2   0.0    43   411  3082  3478  3078  3490 0.77 -
Cluster_1_aln        -            621 KY612413.1           -           3636   1.1e-15   49.1   0.3   1   1   4.6e-16     2e-15   48.3   0.3   126   481  1470  1842  1368  1868 0.76 -
Cluster_10_aln       -            594 KY612413.1           -           3636   4.6e-15   47.2   0.0   1   1   2.1e-15     9e-15   46.2   0.0   140   330  3172  3370  3147  3413 0.78 -
Cluster_58_aln       -            487 KY612413.1           -           3636   1.3e-06   19.2   0.0   1   1   5.6e-07   2.4e-06   18.3   0.0     3   210  2415  2626  2413  2635 0.74 -
Cluster_20_aln       -            683 KY624591.1           -           3636         0 1074.4   2.9   1   1         0         0 1074.1   2.9     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 KY624591.1           -           3636         0 1024.9   0.0   1   1         0         0 1024.3   0.0     9   713  2923  3623  2918  3628 0.96 -
Cluster_56_aln       -            359 KY624591.1           -           3636  1.2e-213  701.0  18.5   1   1  7.2e-214  2.9e-213  699.8  18.5     1   359   924  1282   924  1282 1.00 -
Cluster_23_aln       -            347 KY624591.1           -           3636  7.1e-143  468.0   0.4   1   1  3.5e-143  1.4e-142  467.0   0.4     3   345  2076  2410  2074  2412 0.96 -
Cluster_61_aln       -            220 KY624591.1           -           3636  2.2e-129  421.8   0.0   1   1  8.8e-130  3.6e-129  421.1   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 KY624591.1           -           3636  3.7e-104  338.3   0.9   1   1    2e-104  8.1e-104  337.2   0.9     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 KY624591.1           -           3636   8.1e-85  276.3   0.5   1   1   3.9e-85   1.6e-84  275.4   0.5     3   212   294   499   292   510 0.96 -
Cluster_27_aln       -            198 KY624591.1           -           3636   1.8e-73  238.9   6.5   1   1   1.2e-73   4.7e-73  237.5   6.5     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 KY624591.1           -           3636   8.8e-57  185.4   7.3   1   1   2.2e-57   8.8e-57  185.4   7.3   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 KY624591.1           -           3636   1.1e-40  131.8   1.4   1   1   4.2e-41   1.7e-40  131.1   1.4    42   477  1372  1839  1357  1857 0.77 -
Cluster_21_aln       -            629 KY624591.1           -           3636   9.3e-38  122.0   0.5   1   1   3.6e-38   1.5e-37  121.3   0.5   130   486  1472  1845  1396  1862 0.78 -
Cluster_28_aln       -            101 KY624591.1           -           3636   7.7e-33  104.9   4.4   1   1   6.8e-33   2.8e-32  103.1   4.4     3    99   190   287   186   289 0.94 -
Cluster_29_aln       -             64 KY624591.1           -           3636   1.5e-27   87.8   0.1   1   1   7.9e-28   3.2e-27   86.7   0.1     1    62  2008  2069  2008  2073 0.94 -
Cluster_36_aln       -            498 KY624591.1           -           3636   1.5e-18   58.8   0.0   1   1   6.2e-19   2.5e-18   58.1   0.0     1   210  2413  2627  2413  2630 0.91 -
Cluster_19_aln       -            569 KY624591.1           -           3636     5e-18   56.8   0.0   1   1     2e-18     8e-18   56.2   0.0    43   411  3082  3478  3069  3491 0.76 -
Cluster_1_aln        -            621 KY624591.1           -           3636     1e-15   49.2   0.1   1   1   4.5e-16   1.8e-15   48.4   0.1   119   481  1464  1842  1434  1861 0.73 -
Cluster_10_aln       -            594 KY624591.1           -           3636   2.3e-15   48.2   0.0   1   1   9.5e-16   3.9e-15   47.4   0.0   118   330  3153  3370  3143  3413 0.79 -
Cluster_58_aln       -            487 KY624591.1           -           3636   1.8e-07   22.0   0.0   1   1   8.4e-08   3.4e-07   21.1   0.0     5   210  2416  2626  2413  2636 0.74 -
Cluster_20_aln       -            683 KX950761.1           -           3636         0 1088.9   5.7   1   1         0         0 1088.6   5.7     1   683  1320  2006  1320  2006 0.99 -
Cluster_18_aln       -            717 KX950761.1           -           3636         0 1022.4   0.0   1   1         0         0 1021.7   0.0    10   691  2924  3605  2918  3627 0.96 -
Cluster_56_aln       -            359 KX950761.1           -           3636  1.8e-207  680.8  14.3   1   1    1e-207  4.2e-207  679.5  14.3     2   359   925  1282   924  1282 1.00 -
Cluster_23_aln       -            347 KX950761.1           -           3636  4.2e-144  472.1   1.3   1   1  1.8e-144  7.4e-144  471.3   1.3    21   345  2091  2410  2074  2412 0.95 -
Cluster_61_aln       -            220 KX950761.1           -           3636  1.1e-122  399.8   0.0   1   1  5.2e-123  2.1e-122  399.0   0.0     1   219  2413  2631  2413  2632 0.99 -
Cluster_63_aln       -            180 KX950761.1           -           3636   1.4e-97  316.8   0.7   1   1   6.9e-98   2.8e-97  315.9   0.7     1   180     1   180     1   180 1.00 -
Cluster_26_aln       -            227 KX950761.1           -           3636   1.3e-84  275.7   0.2   1   1   6.3e-85   2.6e-84  274.7   0.2     3   212   294   499   292   510 0.95 -
Cluster_27_aln       -            198 KX950761.1           -           3636     6e-72  233.9   7.2   1   1   1.5e-72     6e-72  233.9   7.2     2   198   503   700   502   700 0.99 -
Cluster_24_aln       -            374 KX950761.1           -           3636   2.1e-55  180.8   8.8   1   1   5.2e-56   2.1e-55  180.8   8.8   100   372   699   940   695   942 0.90 -
Cluster_11_aln       -            627 KX950761.1           -           3636   4.7e-40  129.6   2.3   1   1   1.9e-40   7.5e-40  128.9   2.3    44   477  1374  1839  1357  1859 0.76 -
Cluster_21_aln       -            629 KX950761.1           -           3636   1.2e-37  121.6   1.1   1   1   4.8e-38   1.9e-37  120.9   1.1   129   486  1471  1845  1367  1862 0.75 -
